State         Time      Voltage     Position            mAhg        LixFe3O4      Elect_Conc      Solid_Conc        Reaction
    D     45.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.96679E-04     3.28808E+00     7.53559-315
    D     45.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28808E+00     7.53559-315
    D     46.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.26731E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.76231E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.58523E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.24860E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.76648E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.15774E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.44397E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.64741E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.78945E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.88971E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.96586E-04     3.28800E+00     7.53559-315
    D     46.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28800E+00     7.53559-315
    D     46.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.24731E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.74231E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.56613E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.23117E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.75131E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.14514E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.43403E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.64003E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.78442E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.88680E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.96491E-04     3.28792E+00     7.53559-315
    D     46.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28792E+00     7.53559-315
    D     47.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.22742E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.72242E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.54712E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.21382E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.73617E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.13255E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.42407E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.63262E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.77937E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.88388E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.96395E-04     3.28784E+00     7.53559-315
    D     47.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28784E+00     7.53559-315
    D     47.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.20764E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.70264E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.52821E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.19653E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.72107E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.11998E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.41411E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.62520E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.77429E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.88094E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.96299E-04     3.28776E+00     7.53559-315
    D     47.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28776E+00     7.53559-315
    D     48.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.18796E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.68296E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.50938E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.17931E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.70602E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.10741E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.40414E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.61775E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.76918E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.87798E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.96202E-04     3.28767E+00     7.53559-315
    D     48.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28767E+00     7.53559-315
    D     48.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.16838E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.66338E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.49065E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.16216E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.69100E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.09486E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.39416E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.61028E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.76405E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.87500E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.96105E-04     3.28759E+00     7.53559-315
    D     48.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28759E+00     7.53559-315
    D     49.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.14890E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.64390E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.47200E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.14507E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.67602E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.08232E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.38418E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.60279E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.75890E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.87200E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.96007E-04     3.28751E+00     7.53559-315
    D     49.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28751E+00     7.53559-315
    D     49.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.12952E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.62452E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.45344E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.12805E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.66108E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.06979E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.37418E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.59528E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.75373E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.86899E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.95908E-04     3.28743E+00     7.53559-315
    D     49.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28743E+00     7.53559-315
    D     50.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.11024E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.60524E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.43497E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.11109E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.64618E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.05728E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.36419E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.58775E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.74854E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.86596E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.95809E-04     3.28735E+00     7.53559-315
    D     50.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28735E+00     7.53559-315
    D     50.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.09106E-04     3.28727E+00     7.53559-315
    D     50.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.58606E-04     3.28727E+00     7.53559-315
    D     50.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.41658E-04     3.28727E+00     7.53559-315
    D     50.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.09420E-04     3.28727E+00     7.53559-315
    D     50.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.63132E-04     3.28727E+00     7.53559-315
    D     50.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.04479E-04     3.28727E+00     7.53559-315
